"Primary_Accession",count
"Q9CJL4",32
"Q7N8P2",32
"Q6KZ89",32
"B3H2L3",145
"A8ESZ8",145
"B5XU27",145
"A3PL38",145
"B2UW71",48
"Q6A3P9",169
"Q9ZMZ6",4
"P23194",68
"Q5P9H3",6
"Q890X8",6
"B8HQA9",6
"Q8FJP8",6
"Q5NFN4",6
"Q7VLL3",6
"Q03SM9",6
"B7LPF5",1
"A8FW40",1
"Q9PB34",1
"A9VSE5",1
"A9WZA1",38
"A5UFL7",38
"B1GZ68",38
"Q0I586",2
"Q65V66",2
"O83541",148
"B5RQS2",148
"Q2FP51",148
"Q619C0",148
"Q60187",148
"Q3J9F4",148
"Q0W362",148
"Q9R1Z0",2
"P22420",4
"P07931",420
"P27557",420
"P36742",420
"P50820",420
"P50822",420
"P50793",420
"Q8JIR2",16
"D8VNS0",16
"P12434",180
"Q9D2N9",12
"P03539",120
"P27281",120
"P33474",120
"Q9YX47",240
"Q8JNB4",200
"Q91ID5",360
"Q8JU54",540
"Q86729",783
"Q0C7E3",2
"B0E2U2",2
"Q9BRG1",2
"Q45207",8
"B8ZUN8",1
"Q9CCN8",1
"P87387",2
"Q2LMP1",2
"Q8BZZ3",13
"A1DEK3",87
"Q9HM14",3
"Q4P149",1
"Q9K993",12
"A6VWH1",12
"Q880Z4",12
"Q8XDM1",24
"Q31V51",24
"P18429",50
"P81536",50
"A1DJ52",50
"Q5BAS1",35
"Q2G1P8",4
"Q5HJR9",4
"Q2FKF8",4
"B0C1T2",6
"Q2YA50",4
"A5VZK6",1
"Q029U7",1
"P63397",42
"P63398",42
"P59919",1
"P61652",2
"Q4KGJ3",4
"B2STK4",3
"Q9LP24",2
"B1VIF7",2
"Q8XK20",24
"Q12D58",1
"B7UYP4",1
"Q9CKG2",1
"A0RRF8",1
"A4QEN6",3
"Q71YR7",2
"A8MHN6",3
"Q8EQ52",4
"A9M3F3",4
"A4J5U5",1
"Q6FB05",4
"Q5M1N8",3
"Q15TZ2",4
"Q8TNN7",96
"Q7VWE9",3
"Q97ST4",2
"B9DKR5",30
"Q2S5Z3",4
"A6L391",4
"Q63YD1",4
"Q5XDT1",3
"B4ST36",3
"C1F030",4
"A1JNX9",1
"Q6MQW5",1
"Q9HYF3",1
"Q6HE08",4
"Q7A7G3",4
"Q2FJK1",4
"Q818U0",4
"Q63NV1",4
"Q2GBA6",3
"P47662",4
"B8HYK3",3
"Q8G290",2
"Q3JLJ5",1
"Q99WG3",4
"Q932G7",4
"Q8XRC2",4
"A4TF31",4
"A6LQP7",10
"Q0I244",3
"B2TCR1",1
"B3QLZ4",3
"Q63KI8",1
"Q2YS77",30
"A1K2Y6",3
"A3P6E0",1
"A3NKT2",1
"B9K748",2
"A6VH13",2
"A7N819",3
"Q8TSP7",10
"Q4L8G4",3
"O26884",2
"P63429",2
"Q5H4J1",10
"P63430",2
"A4XQU1",1
"Q5JI98",6
"P40017",14
"Q45401",6
"Q7VMI2",3
"Q12298",3
"Q8X8V7",1
"Q9UT95",24
"O31905",12
"Q9Y7Y6",1
"Q10040",25
"P54488",11
"P0C7L7",1
"Q63678",5
"Q9APD9",2
"Q9S9Z8",95
"Q6UFZ9",95
"Q6NRY9",95
"P04439",1
"P30491",1
"P30499",1
"Q84LA1",29
"D2IGW7",29
"Q73CV5",4
"Q833H5",4
"Q88VP8",4
"P31685",58
"P46098",66
"Q9JHJ5",70
"P41573",14
"O93279",4
"Q5ZLG0",12
"B4T503",3
"Q9SGY1",62
"Q8R420",11
"Q8CF82",11
"Q9QY30",62
"Q54NL1",31
"Q5R9Z5",10
"C4ZVI3",302
"B1XDF5",302
"P77674",302
"A9MYQ4",302
"Q32FQ5",302
"P42255",2
"Q2UIM2",2
"Q2QMX9",44
"P15651",4
"Q924N5",2
"C3PAI9",4
"C3L8X9",4
"A0RJJ7",4
"Q81KY9",4
"B7JRX3",4
"C1EUU4",4
"B7HRP0",4
"B9J0A0",4
"Q633J7",4
"Q6HCT2",4
"A9IZR9",4
"Q5L6A8",4
"O25283",4
"Q82VP5",4
"A7HTW0",4
"B8H660",4
"Q9A2L5",4
"Q0TRG3",4
"P63406",60
"P63405",60
"C3MBA1",4
"Q7UHX0",2
"B4U1C1",4
"Q3AYR8",4
"P93821",1
"A5W4E5",6
"A0PUX3",6
"P51066",36
"B3Q986",4
"Q6CNR2",33
"Q9U298",70
"P30532",70
"P22456",70
"Q9CE35",40
"A3N011",40
"Q6NF47",40
"B8J374",40
"B2GB54",40
"P63410",40
"P63409",40
"A8GH24",40
"B9DT06",40
"Q0AYW5",40
"Q73P66",40
"Q18581",36
"Q42560",16
"Q0VCU1",16
"Q4JVM4",16
"O74936",6
"Q01574",12
"Q68CK6",45
"Q9VP61",25
"Q04P35",39
"Q1LL27",47
"A3D3E8",31
"A6WM52",31
"Q4UP35",48
"Q8P3L1",48
"Q6NUN0",39
"P23343",188
"P12432",188
"P18499",182
"P61162",173
"P61163",173
"Q4R6J9",173
"P61164",173
"P85515",173
"P53498",182
"O65314",182
"A8KB34",4
"Q9R160",16
"Q5XD15",4
"Q03D70",3
"Q8DT75",3
"P32794",18
"B0Y224",63
"A2QEJ9",63
"Q0CVX4",63
"Q9C793",18
"Q6LG16",13
"B8E8S8",13
"P00562",23
"Q8TW28",26
"Q9PK32",23
"P25795",302
"Q9H2A2",302
"P98204",40
"P14872",160
"Q4L803",302
"Q8JH70",100
"Q25417",302
"Q54DG1",300
"Q9ZA11",302
"Q9HTQ2",54
"Q8Z688",54
"B6JMG2",54
"O08445",54
"Q721S9",54
"B8IEC7",54
"C0M6I5",54
"Q9PF26",54
"P84650",46
"B9K1J4",24
"B6EMT2",150
"Q6MC72",150
"Q3KHM4",150
"A1SRZ1",150
"Q5XGB9",150
"A2RI32",83
"C5FHR9",2
"E9E9B2",2
"A7E4T8",2
"E9DV56",2
"E9EK74",59
"B2WMQ2",63
"O59251",20
"P08144",50
"P30271",1
"P22832",10
"P26989",10
"O77016",50
"Q5EA66",130
"Q63BB2",4
"A8FS90",4
"Q83KX8",4
"Q3KSR5",1
"P58027",34
"O43079",5
"Q9ZUI6",3
"O51572",60
"Q4JAH5",3
"Q8CRC6",88
"Q2K3Y7",24
"Q38YQ6",22
"B7V594",24
"Q02EG0",24
"P22567",24
"C3K3V3",24
"B0CD68",31
"A7GSF4",31
"Q5LHZ1",31
"A6KXY5",31
"Q5HWN8",27
"B6JHG4",31
"A6UZG3",15
"Q1AS32",15
"Q5PK75",15
"Q8Z309",15
"Q6BKT4",8
"Q3SMQ9",8
"C9S923",4
"B2TQ24",151
"Q6AR60",151
"Q032X5",151
"Q11DW5",151
"A1TAA5",151
"Q82TN0",151
"A6LI67",125
"Q2LT96",151
"Q3SM68",151
"Q06408",226
"A6R8Q8",1
"Q5AME2",1
"C4Y9D5",1
"P07547",1
"Q8X071",1
"Q9K4A7",10
"B0C218",16
"B4ULJ1",35
"A7GXB4",16
"Q8KB71",16
"B7KLE7",16
"A1WUI9",23
"B0UT47",16
"Q2VZA8",24
"Q8THH3",12
"B7KZL6",24
"A2SU05",19
"A1KUN6",24
"Q0SX08",16
"Q83RY8",16
"Q5HP79",35
"B0C2W2",18
"A8MC69",18
"A1W1N6",18
"B1YI20",18
"Q0RF70",18
"B6JLQ1",18
"A2BUK4",18
"A2BP22",18
"O22241",2
"P56961",1
"Q02XB7",12
"Q38X88",14
"Q02285",22
"Q89GF9",233
"A8FF31",233
"B8FQ77",233
"A6W6P9",233
"A4VPK2",233
"Q6C061",31
"Q74ZV8",108
"P29066",13
"P19107",13
"P51483",13
"P11245",2
"P50296",3
"E1BNG3",5
"A3N3D3",4
"B3GZ90",4
"B0BT12",4
"B1LL71",4
"B8F7Y7",4
"A8GLK7",4
"Q9I407",82
"C1DQV2",44
"A8LE46",44
"Q5QWZ9",44
"Q2NEC4",44
"A0QHA8",44
"A1KWJ8",44
"P09034",44
"Q1AS35",44
"Q7NXX7",302
"A8AHD8",302
"Q2SKP1",302
"Q5X4K4",298
"Q0T4V3",302
"P37367",44
"A6ZX59",1
"Q4X0B0",2
"Q6BSK5",2
"Q755K1",3
"A2XHJ5",2
"Q0UXN8",5
"Q8ZYH2",91
"Q927G0",44
"Q8X9F9",44
"B5YQN9",44
"Q931U5",2
"Q99V41",2
"P0C520",148
"P0C521",148
"P0C522",148
"A7H019",148
"A7H1H9",148
"B2TJZ8",148
"A6MMJ2",148
"B3EA03",148
"A7Y3A4",148
"A4QL91",148
"Q9MUT2",148
"B1MLW0",148
"B6JD06",148
"Q7V5S7",148
"Q6L3A1",148
"Q73HB2",148
"A1W2T7",148
"B7GTZ3",148
"Q6NHS9",148
"Q2N8Z2",148
"Q0C100",148
"Q60CR4",148
"A4GYR7",148
"Q92G88",148
"Q1AVH9",148
"A8M2J3",148
"Q3K1J5",148
"Q8E072",148
"A5GV55",148
"Q4UQF4",148
"Q8PCZ5",148
"A7Z9Q1",18
"B9LZ85",18
"Q50330",18
"Q1Q898",18
"Q1LHK9",18
"B2UGV0",18
"Q6NDD1",18
"B3Q746",18
"A8GY41",18
"Q1RKD8",18
"Q02BU2",18
"Q8RC16",18
"B8GRB9",18
"A7FPE1",18
"Q1C094",18
"B2K846",18
"Q8Z9S5",18
"A9R5U0",18
"Q1CCH4",18
"A4TSJ2",18
"Q663Q7",18
"B1JRN1",18
"Q9UZR7",2
"A2YH41",6
"Q936X3",46
"Q12732",9
"A7ZHR7",1
"B7UIM2",1
"B7MBF8",1
"B7LGN8",1
"P0A942",1
"B5Z0F6",1
"B7NID9",1
"B7M1Y0",1
"C4ZRR9",1
"B1XD46",1
"A7ZWC3",1
"Q0TLF6",1
"P0A941",1
"B1IQG4",1
"P0A940",1
"B7N844",1
"B6HZF1",1
"Q1RG12",1
"Q6D8D5",1
"Q9K1H0",1
"B2U320",1
"Q325W3",1
"Q0T832",1
"P0A943",1
"Q3Z5I1",1
"A2VDM8",5
"P33569",230
"Q2RWR9",60
"P21237",2
"Q3JLL7",9
"Q8CMY2",9
"Q3K5H4",302
"Q9FN08",6
"O31529",6
"P00723",189
"Q9LV34",219
"O22476",2
"O52903",2
"Q57H87",3
"Q5PK67",3
"P31570",6
"B0Y0I4",35
"Q4WFI6",35
"Q27519",27
"O05102",10
"Q6UB35",62
"Q3V3R1",48
"Q9V769",78
"O64718",105
"Q9LTM4",47
"O48923",110
"O48958",56
"Q7XYS3",7
"O48957",77
"P23589",311
"Q9ERQ8",319
"O52535",60
"C4ZPW3",55
"B1XBG2",55
"P31552",55
"A9MQH7",55
"Q9HC96",9
"P07384",9
"Q5R6L5",1
"P03280",120
"Q8TZL5",17
"C3NJA0",17
"A4SIM0",17
"A3N6Z8",17
"B7UNT2",17
"C5A0C2",17
"B1XBC1",17
"P00864",17
"B2TWF1",17
"Q82HE3",17
"P15183",180
"P16486",1
"P69707",964
"P69706",964
"P69708",964
"Q76R61",964
"Q6FN48",13
"Q819S2",32
"B7GPW1",32
"C1CXR4",32
"B2GD06",32
"P77886",32
"Q8TNY4",32
"Q9KPH9",32
"Q8SA63",18
"Q53VV5",2
"Q8MJC3",72
"P55866",12
"P35384",10
"O33949",380
"Q63088",4
"P86831",56
"P86832",56
"Q9UVS8",24
"Q05631",2
"P00732",51
"P14384",1
"A7GN74",7
"B9LS95",7
"B0R2Q7",7
"Q9HSP6",7
"A0AK10",7
"C5A3V9",7
"P82712",2
"O95273",1
"Q4R809",1
"O74874",4
"Q57MF5",10
"B4SY15",10
"A0KYD1",10
"A7MVH6",10
"P25734",2
"Q7V2M3",804
"Q6W163",804
"Q0I885",804
"A2BT10",804
"A4XBH2",804
"Q8A6P8",804
"A1BHS5",804
"B8I5W0",804
"P43733",804
"Q57GP7",804
"B5FRK2",804
"B5R005",804
"B4TF80",804
"Q5PL62",804
"A9N3Z7",804
"C0Q6A2",804
"B5BKF4",804
"B4TSC6",804
"P0A1D4",804
"P0A1D3",804
"Q95058",803
"A1WL05",804
"Q8RIT7",804
"B7M1E5",6
"P36361",9
"P16579",9
"Q7Y1Z1",9
"Q2JJM9",60
"B0C7T1",50
"Q5T280",2
"Q8MQU6",94
"A7ZWA3",67
"P49951",123
"Q92JK8",25
"Q68XR2",25
"Q8R4N0",24
"Q54JH6",2
"P01026",37
"P20123",900
"Q181F7",14
"Q92F54",14
"B6ISW6",14
"A0QEZ9",68
"Q6Z382",2
"Q66JI9",2
"P07788",65
"Q2LCQ6",47
"P00397",47
"Q35536",47
"P98001",47
"Q8SEM9",26
"O47671",26
"O47668",26
"P00411",30
"P98042",26
"P63720",3
"P63719",3
"P56592",114
"O62671",48
"Q08D50",52
"P11509",54
"P13107",48
"P00181",74
"P33267",48
"Q96SQ9",97
"Q6A152",125
"Q12585",9
"Q9SUS9",4
"Q8TCG5",14
"Q9S515",10
"P30841",302
"P11090",48
"A7ZQ90",4
"P38930",6
"P41241",20
"Q755Z9",2
"Q80T79",10
"P53511",1
"P53513",2
"Q9EQH5",1
"Q9CCL1",10
"Q5RB36",7
"Q9VMA3",1
"Q7MNH9",6
"P18246",12
"P29415",12
"O31216",48
"Q00988",50
"B2J5S9",28
"Q3BAK7",28
"Q85X07",28
"P11669",50
"O48010",50
"P21716",50
"O99257",50
"P34861",50
"P29634",50
"Q6V8Y0",50
"Q508K2",50
"Q9XNW5",50
"Q1XIP7",50
"Q9TFA0",50
"P92487",50
"O99800",50
"O21166",50
"Q9G9J6",50
"Q9MLK7",50
"O47554",50
"Q1XII1",50
"Q35019",50
"Q00228",50
"Q9MLJ3",50
"Q4VUU2",50
"Q6JDS8",50
"Q9B7V7",50
"P0C523",66
"Q678S2",50
"O79220",50
"Q2N2B5",50
"Q5NUR5",50
"Q5VJ61",50
"Q9XLE2",50
"Q02761",66
"Q68X99",66
"Q957D1",50
"Q9XP81",50
"O79447",50
"O21424",50
"P15547",50
"Q94Q45",50
"Q9B9E4",50
"O48001",50
"O47993",50
"Q9ZZD2",50
"Q9T9B7",50
"Q71FI9",50
"Q9MLJ0",50
"B0Z4N9",27
"B0Z4X3",27
"P04658",27
"B0Z557",27
"B0Z5E1",27
"Q0P3K3",27
"Q3BAM8",27
"Q2JUP0",27
"O42908",26
"C0NWE3",80
"Q1BL48",80
"B1K759",80
"A0AXK2",80
"A7ZWY8",80
"A3N3D8",22
"Q3YY95",22
"Q5PEH7",11
"Q32CG3",11
"P19092",3
"P54639",4
"Q6P730",1
"A1RRA5",220
"B3GXP5",224
"Q0A5S1",224
"Q57E96",224
"Q8YG60",224
"A5VPI5",224
"Q11VI2",226
"A4J5V5",232
"Q2N9J7",220
"Q5FUW9",232
"Q5V5D4",216
"Q3A1U7",222
"A4SX51",220
"A5F699",224
"C0R175",4
"A5E8K0",28
"B2GC12",4
"Q3SJS2",28
"A0PT80",1
"Q5TJE1",7
"Q4WVE3",1
"D2I3C6",1
"Q6FJR2",3
"Q5RDF9",4
"P41931",5
"P34529",1
"P58734",9
"B3PUW1",9
"A5VAC0",9
"B2I9F9",14
"Q87DV0",14
"Q3ZBV2",1
"Q9M0V3",26
"O13807",26
"Q92771",3
"Q9QY15",1
"Q8K936",9
"C6DKL9",9
"A7WXA5",9
"A6TXS4",9
"Q2FKC0",9
"Q2G227",9
"A5IP09",9
"Q2YUU3",9
"Q5HJM9",9
"A6QDC3",9
"P63925",9
"P99100",9
"Q6GKG6",9
"Q6GCY5",9
"A8YZ65",9
"P63926",9
"B5Y277",4
"Q99Y51",4
"B5XID8",4
"Q8G6A8",5
"B3DXK2",5
"O87407",5
"B5R578",5
"B8E9T1",5
"A6WQP3",5
"A9KWW9",5
"A5IMD9",5
"P96128",5
"B2S3S8",5
"Q4UUM0",5
"B0RT56",5
"Q8P979",5
"A1JKS6",5
"A4QFY0",12
"Q2GDV1",12
"A1B0J4",12
"A1JJQ7",12
"Q51344",16
"Q4UM57",12
"P39475",148
"Q14147",1
"O28088",4
"Q8Q051",4
"Q6FRN2",4
"Q8U407",4
"Q81J64",32
"Q9KGG0",32
"B1KTB1",32
"Q5R5L3",1
"Q8NTE1",48
"P85207",24
"B7HHC6",56
"Q81G39",56
"Q65DH1",56
"Q92D47",55
"E9JFX9",2
"B4UDQ9",13
"Q6A780",13
"Q5LVN0",13
"P50070",1
"A9ILH7",15
"A7ZEB5",15
"P56836",15
"P27542",15
"A9KKU0",15
"A3DF25",15
"A4G8D2",15
"B2GGP0",15
"Q6AC76",15
"A9W6R7",15
"Q0AIY1",15
"P49463",15
"A4WW89",15
"O05700",15
"Q0HLN0",15
"Q3K3T2",15
"P0A3J2",15
"P0A3J3",15
"P0A3J4",15
"Q1JFC8",15
"Q56235",15
"P0CN09",6
"P0CN08",6
"Q5BH83",6
"Q5R6L3",6
"B8JBM1",6
"A0RWD6",6
"Q74M64",6
"C3N834",6
"Q9HHC4",6
"Q93IZ8",19
"A1R4P6",19
"A7GIK6",19
"B8I3I1",19
"A0Q2Q3",19
"B1VG01",19
"Q470D2",19
"Q8RI94",19
"Q5L3B9",19
"Q0BV35",19
"B8D122",19
"B5XVT4",19
"Q1GBF7",19
"Q3A2F5",19
"A1RII7",19
"A6Q7G2",19
"Q3AGK2",19
"P26358",9
"Q7JKY3",30
"Q59SJ9",4
"Q9CR25",4
"Q9F1K0",13
"P46387",34
"Q895K2",13
"Q98LV1",135
"B1J100",135
"Q47155",135
"B1YK83",135
"A4YEC1",135
"Q6A763",135
"A9MY13",135
"P63990",135
"P63989",135
"Q3Z5A4",135
"O48653",93
"Q61493",93
"P22411",106
"O55111",1
"B8D4Z8",3
"A8FFP8",32
"B9ML29",32
"B3EG59",32
"C1CUI9",32
"A5EVP7",32
"Q6DB68",32
"A6W6D7",6
"A6VT94",32
"P63996",6
"A5U3R6",6
"P63995",6
"B7VHE8",32
"Q4WDK5",9
"B0VMU8",46
"B2JIC0",46
"Q28PJ0",46
"Q0AEI0",46
"A4WUH5",46
"Q4USQ4",46
"Q8PAV9",46
"Q62DU1",42
"A3P7W4",42
"Q3JKA3",42
"Q63JF4",42
"B2TRM5",44
"Q1IZP0",60
"A8L0K9",42
"Q2W367",42
"Q3SUZ1",42
"A9WRA9",60
"Q32JH8",42
"Q2P472",42
"B2SQV8",42
"Q5H1A0",42
"A7FLE4",42
"B1JID8",42
"Q96DT5",8
"P49237",9
"B4RWC5",252
"B5F5J5",252
"Q57K44",252
"B4THF4",252
"B4T5H2",252
"C0PY46",252
"Q8XGA4",252
"Q7CPU5",252
"P43004",9
"Q22682",9
"C4JEE1",10
"P06805",10
"P16018",10
"B0R8C3",10
"Q9HM89",10
"Q9YC19",49
"Q5UZS7",49
"B1L7Q0",49
"Q875Z2",47
"B1YE08",49
"Q3A6Q0",50
"Q15YA7",50
"A7EVV9",50
"A7GZJ4",50
"B6J266",50
"Q9RXK5",50
"Q3YSU3",50
"Q839G9",50
"Q5FM92",50
"B1ZLK1",50
"Q2G8Y3",50
"B2RLZ4",50
"Q318N4",50
"Q211E5",50
"A8GV17",50
"Q8KTB0",50
"B5F8F8",50
"Q57J26",50
"B5FJM0",50
"B5R297",50
"B5RH09",50
"B4TKM1",50
"B4SUU6",50
"Q5PIW3",50
"A9MT06",50
"C0Q0C2",50
"B5BGZ2",50
"B4TXE8",50
"P0A1H4",50
"P0A1H3",50
"B9DVS2",50
"Q822X6",4
"B5XP41",4
"B0U399",4
"B8FLV5",4
"B1YLP7",4
"A0QI55",4
"Q741J3",4
"B3CQC7",4
"A6V3N9",4
"B7V9K9",4
"Q02P14",4
"Q9HZZ2",4
"A6Q7Q7",4
"Q2LRN9",4
"B5YJ32",4
"C4LDX4",4
"O51148",13
"Q3AB78",4
"P0CN39",2
"P0CN38",2
"Q5L0K1",13
"C5D9B6",13
"B0THD8",4
"A4G4S2",13
"B0SDN6",4
"B0SM65",4
"Q92B02",13
"A1U3Q3",13
"B1MDF1",13
"Q4A5Z5",13
"B4SEC6",13
"B4S429",13
"A5WCX3",13
"Q1MH53",13
"B8GQ51",13
"P57966",2
"P29543",9
"Q73F98",9
"B7HQU2",9
"B9IZJ2",9
"Q46WC7",2
"B8J1A0",13
"C4K4F8",2
"B2GBC2",7
"A9BHA7",3
"Q889X3",2
"Q07KJ2",4
"Q64270",8
"Q99LD9",14
"Q9LD55",1
"Q2UKG6",1
"E1W9M1",36
"P0CL05",36
"Q3Z489",36
"Q9CIT0",52
"A9UMP7",53
"Q9PJF3",52
"Q47WR1",53
"B2KBA5",53
"Q7VIH4",53
"Q5FKM6",52
"B1LZU6",53
"A2C038",53
"C1AY93",53
"Q215A2",53
"Q1GVS8",53
"Q8DTS9",52
"Q97ZJ3",53
"B8GQ75",53
"Q58FF3",28
"A1A4K5",6
"Q03804",55
"Q89607",64
"P55931",2
"Q07QM9",28
"Q9QXD6",258
"A8I541",216
"A5VVE8",246
"Q9A8G9",258
"A8AMG4",240
"Q8Z146",220
"B1XNG1",192
"Q2F9P4",3
"Q7TXK5",3
"Q87ZB2",9
"Q57HM6",9
"A9MYB0",9
"B2K0Z6",9
"Q66FR8",9
"C4ZVN2",9
"B1X9L4",9
"Q8FFG4",9
"P77399",9
"C6DAL7",9
"Q8ZNA7",9
"Q87MM3",9
"P14191",5
"Q5B7V0",18
"Q04691",69
"Q6ZVX7",1
"A6VNS4",1
"P80668",302
"Q2FYR2",1
"Q5HG45",1
"Q6G9I5",1
"P0A0A5",1
"P0A0A4",1
"C4YBJ8",4
"A7RRJ0",2
"B1L6R9",5
"O27670",5
"P49066",160
"Q14314",126
"B7N7R7",10
"O33533",10
"Q9XT11",2
"P57428",1
"Q9ZM40",10
"Q3M7E8",5
"B7HDY9",7
"A3DCX5",7
"B8J1H5",5
"B7MCQ3",7
"B7N172",7
"A1AGH9",7
"Q1R645",7
"Q603G2",7
"Q5YTN5",7
"A7HPQ2",7
"C0QUK8",7
"O33582",7
"B1XP50",5
"P29251",9
"A2RVV7",26
"Q0RNE2",26
"Q9LHH7",26
"A4FP42",30
"Q8UHU0",26
"A1A171",30
"B1JV19",26
"A0QKM1",30
"A5U830",30
"O50385",30
"Q7TVA3",26
"C4K0H2",26
"A6Q815",30
"Q55626",30
"Q5TJ56",2
"Q2KYB7",36
"C5B9D8",36
"A1UED7",36
"Q1BAM5",36
"P55044",36
"Q3SWN3",36
"Q2GAT0",36
"Q59752",36
"Q60338",30
"B4TCP9",10
"Q5FIU5",42
"Q99XR2",42
"Q8G700",42
"B1IGY1",42
"A7GJB8",42
"Q6NH87",42
"A7HLZ4",42
"B3PV59",42
"C3MFQ8",42
"Q8DZP5",42
"B5FG96",42
"D1AXT4",30
"Q8XWX9",9
"Q895I8",9
"Q87ZS5",9
"P17865",3
"P49713",24
"P0A9S2",16
"P0A9S1",16
"Q9PL64",117
"P22167",16
"P23728",16
"P09990",16
"P06828",16
"P13406",14
"Q8CNY0",252
"P17878",252
"Q9N655",252
"P19314",6
"P46406",252
"P20287",252
"Q4J940",2
"O95479",36
"B6ELK8",56
"Q9K7L8",56
"Q3ZBD7",56
"A9AJR8",56
"P50309",56
"Q9RTL8",56
"Q6D022",56
"A5G7Y7",56
"P06744",56
"Q9RDY2",56
"Q65TC2",56
"P96803",56
"A3PCW7",56
"Q1QEK1",56
"Q5HQJ9",56
"Q8CT80",56
"Q73K18",56
"P16087",253
"P03347",271
"P04593",271
"O61394",4
"C0R074",46
"Q39BW3",46
"B3EM22",46
"A4QDK8",46
"Q54L63",46
"B3EA24",46
"Q5V2G6",46
"A5UMN0",46
"B8EPC1",46
"A1ATL3",46
"B2ATX1",46
"C4K0R4",46
"Q2YU51",46
"Q8RC40",46
"Q9YB79",14
"B7IUY0",14
"A1USB4",14
"Q2T292",14
"Q477I0",14
"Q11HL0",14
"Q8TWS2",14
"Q6MDF6",14
"A3PHJ3",14
"Q3J4Z8",14
"B1LC74",14
"A7IMA9",14
"A6VGK5",82
"A7ZNR5",58
"Q5RBE1",2
"P27171",15
"Q88JY1",80
"B3DR12",80
"P48596",80
"A4WCI8",80
"B5Z7T2",80
"Q1CSU6",80
"Q98LQ6",80
"Q2NUE3",80
"B5YJV0",80
"Q87GZ6",80
"A8LS52",8
"F4HTM3",1
"B8DP96",6
"Q1BRE8",6
"A0K321",6
"B4SS67",6
"B5EUH1",6
"Q39KT9",14
"B7K468",14
"Q73YK4",14
"P13020",28
"Q9U6Y7",407
"P97785",4
"Q5FC15",29
"Q7Z4J2",81
"Q1M3A7",57
"Q3KKH0",57
"Q7NL20",51
"Q5PM06",57
"Q9V2Z6",6
"A4XH45",25
"Q9RSQ3",25
"Q0BT42",25
"B1W3X3",25
"B6YXX2",25
"A1JIW5",25
"Q5FUY5",6
"O26273",6
"Q5E279",6
"B7ISV9",6
"B7L878",15
"A0QBW9",27
"Q741V3",27
"A1AXS8",15
"Q8E409",6
"C4L8R0",15
"O59648",248
"P13499",248
"B3DS62",1
"Q89QJ5",1
"Q6A9Z4",2
"B5FHT6",1
"Q4J9R1",88
"Q89UK6",88
"A9NCY5",88
"C6E1L8",88
"Q3J317",88
"Q165D5",88
"A4FNR2",88
"B1KKY8",88
"B2TWC2",88
"P0DA16",88
"P0DA17",88
"B0K754",88
"Q5E0Z0",88
"P0A6W2",30
"P0A6W1",30
"P0A6W0",30
"Q98NB7",30
"B4E6D7",17
"Q8FU18",26
"Q1LK68",16
"Q8DC08",16
"P42100",2
"P04897",55
"P38406",16
"P04696",55
"P16051",55
"P87033",56
"Q5QZA9",5
"Q4A5A8",5
"Q21NH1",5
"Q7U8U2",5
"A7MX70",5
"Q6LLL4",4
"B5FF86",4
"P22321",4
"P22322",4
"O12705",24
"B1VTI5",11
"Q622Z7",20
"B7V3V0",12
"Q4KK14",12
"A8H1U8",12
"Q66E64",12
"P80461",10
"Q9WV60",24
"P90518",10
"P54472",18
"Q9L012",18
"Q8L5K4",18
"Q7WAV6",8
"Q254T8",8
"Q6D288",8
"B9M9G4",8
"A4G4U7",8
"B5XNM4",8
"C5CBZ4",8
"A1KRY5",8
"C6DBG3",8
"Q4FVS5",8
"Q04JQ8",8
"B5E5U0",8
"C1C842",8
"B1ICM9",8
"P64297",8
"P64298",8
"C1CQS0",8
"Q7UA53",8
"A1CLD7",41
"C0SHD5",41
"O81416",21
"P07981",24
"P62694",24
"P62695",24
"Q8P116",51
"Q9X3Y5",16
"O23917",10
"O23918",10
"Q898N5",20
"C6DF39",20
"P04254",69
"O09106",30
"Q28DV3",30
"B9LKR5",2
"B5ZA06",2
"Q6LNB3",2
"C3KDC5",2
"Q12QR9",2
"B2SQN6",2
"Q5GWR0",2
"B7HE96",5
"Q817R0",5
"Q30S90",5
"Q7U5C2",5
"Q31JG5",5
"B7UGD5",10
"B7MHT7",10
"B7MY86",10
"A1ADV0",10
"Q0TF33",10
"Q8FFA3",10
"Q1H4H0",10
"C3K4I0",10
"A8GY81",10
"B2TX24",10
"Q87FB2",10
"P03454",647
"A4U6V2",647
"P03451",647
"P28730",329
"P28882",16
"Q8XD39",34
"B5Z3Y6",34
"B7NIF5",34
"Q32J55",34
"Q2JHZ4",34
"P57779",34
"P35843",7
"A6UDD3",24
"B2VFL7",6
"A8AAI4",6
"Q6CID6",6
"Q12WC7",6
"Q3SPH2",6
"Q0SIE9",6
"Q0T3A8",6
"Q83KJ7",6
"Q01ZU0",6
"B4UDJ7",99
"P59454",99
"A3MPU8",99
"A2S750",99
"Q62GE1",99
"A1V8H1",99
"A3P031",99
"A3NE97",99
"Q63Q88",99
"B3E4Y5",99
"Q02986",99
"P60888",99
"B8GJY3",99
"Q82WM4",99
"A1ATG7",99
"P28624",99
"B5ZV97",99
"Q4A046",99
"Q5P790",14
"Q492K3",14
"Q3AD53",14
"Q8FNZ0",14
"Q5V574",14
"C1FN35",18
"P13747",4
"P54869",7
"B1J6Y7",6
"Q1LCQ8",6
"A3P825",6
